,fire_name,fire_year,fire_size,fire_type,avg_dis_from_odessa,distance_category,smoke_density_estimate
22346,LAFFOON (3),1994,0.10101328525239897,Wildfire,632.0025338065765,13.0,0.000193544754280626
22440,CHOASES (2),1995,28648.167313489874,Wildfire,373.0013404066405,8.0,96.00557762828034
22441,Bonner (2),1995,26380.636049250115,Wildfire,335.3616025611693,7.0,98.32907169373371
22443,Unnamed  (2),1995,24202.69281578825,Wildfire,558.1010715773147,12.0,54.20768308907335
22447,Basin (3),1995,21203.796015061376,Wildfire,553.9443984661472,12.0,47.84730217006878
22455,South (2),1995,10914.764179173064,Wildfire,358.9335663584057,8.0,38.01108757363456
22457,River (3),1995,9802.594619104493,Wildfire,545.6592284803596,11.0,22.4558527269949
22458,H.B. (4),1995,9680.731350866463,Wildfire,385.4360627034063,8.0,31.395386575165265
22469,Sprite (3),1995,7365.555103166691,Wildfire,372.93140914614764,8.0,24.688035529209785
22478,Torres (3),1995,8716.715437503688,Wildfire,353.69487093369025,8.0,30.805915472046372
22480,Triangle (3),1995,5326.012836038011,Wildfire,614.9969744016225,13.0,10.82528259838208
22486,Granite (3),1995,4780.548470270009,Wildfire,363.40838973813715,8.0,16.443444225774307
22493,Red (3),1995,3901.2933334685445,Wildfire,418.8476004252774,9.0,11.642938056429601
22499,Valley City 2 (3),1995,3235.6945772682197,Wildfire,637.426618733706,13.0,6.345229556964847
22507,W/S (2),1995,2917.269475300826,Wildfire,406.09771002052975,9.0,8.979579924106648
22540,Unnamed  (2),1995,1690.7010019696386,Wildfire,557.8184289647555,12.0,3.7886454493520816
22547,Albion (2),1995,1490.1075799176735,Wildfire,344.23263922131804,7.0,5.410975784023622
22549,MATTHES (4),1995,1476.2074767878175,Wildfire,626.1027546001724,13.0,2.947214865973797
22576,Plant (2),1995,1025.0066542715217,Wildfire,566.4206720897452,12.0,2.26202605408511
22577,27MMburn (2),1995,1018.2095727161025,Wildfire,449.981904496796,9.0,2.8284736634430385
22585,Hell (2),1995,948.8396629282786,Wildfire,366.79382420849987,8.0,3.2335592923891534
22591,STUFFING (3),1995,862.7215766210281,Wildfire,379.9211635842177,8.0,2.838488808053027
22595,West (4),1995,991.6675120221184,Wildfire,584.7402909489377,12.0,2.1198887937344044
22596,STRINGTOWN (5),1995,804.5431430136964,Wildfire,600.9834174137299,12.0,1.6733888151106666
22599,Bear Jaw (2),1995,790.1293770724707,Wildfire,586.6884696088729,12.0,1.6834517337609036
22617,Diamond (3),1995,647.6213469129206,Wildfire,335.300869827962,7.0,2.414329208440489
22628,Mitchell (2),1995,604.2486183443563,Wildfire,633.7270302517077,13.0,1.1918550683098466
22632,ROUNDTOP (4),1995,570.680175825762,Wildfire,570.1934169009288,12.0,1.2510670916885511
22655,Valley City 3 (3),1995,459.55262184323794,Wildfire,641.1237382848828,13.0,0.8959904976234012
22669,CINCO (3),1995,427.9034527330927,Wildfire,372.00754557664004,8.0,1.4378184589972824
22701,TECOLOTE (3),1995,304.20959109434955,Wildfire,316.3041173704002,7.0,1.2022037273155077
22706,OLD GENE (3),1995,299.3173631596839,Wildfire,614.284377621652,13.0,0.6090773550162594
22728,MOSSYPLACE (7),1995,308.76525687192867,Wildfire,640.304805088356,13.0,0.6027700682906049
22729,Westwater (4),1995,240.28169882087363,Wildfire,617.6185212070557,13.0,0.4863068596762491
22744,Lands End (3),1995,217.47299504914577,Wildfire,595.288728859654,12.0,0.4566544445284161
22756,DOE CANYON (2),1995,193.33314010508204,Wildfire,540.9354393954569,11.0,0.4467565027749636
22767,Kettle (3),1995,176.27918058552862,Wildfire,431.39923420106385,9.0,0.5107773919441218
22771,unit 8 (2),1995,168.72377326746502,Wildfire,358.58885283257746,8.0,0.5881519041050649
22779,Whitetail (3),1995,162.05137212279118,Wildfire,384.67404011513304,8.0,0.526586652670561
22793,UNIT 50 (2),1995,146.60876404838984,Wildfire,351.78752464926714,8.0,0.5209421659940865
22800,Steamboat (2),1995,132.34551897838853,Wildfire,608.3433966744526,13.0,0.27193834868156624
22811,Carpenter (2),1995,124.924873471079,Wildfire,610.3534773466195,13.0,0.25584533820910427
22812,Bar (3),1995,124.84317939724892,Wildfire,522.9953224858014,11.0,0.29838502857890825
22815,General (2),1995,119.44005749733452,Wildfire,546.0483347148125,11.0,0.2734191506135512
22817,Black (3),1995,117.80199924604021,Wildfire,513.498105197878,11.0,0.2867634711150611
22829,PELONA (3),1995,110.3851577563716,Wildfire,379.8083451060822,8.0,0.3632922998490875
22858,Columbus (2),1995,87.55514920838222,Wildfire,558.1966249834767,12.0,0.19606699792159699
22861,Indio PNF (3),1995,86.411971523247,Wildfire,387.18649772569006,8.0,0.2789739958354232
22862,Phoenix (3),1995,84.38214206239785,Wildfire,501.86290547827366,11.0,0.21017229292425482
22888,CATTAILS (2),1995,67.96193578526142,Wildfire,429.20700449598144,9.0,0.19792878224654453
22891,trailhead (3),1995,97.53164152989048,Wildfire,635.6398035497249,13.0,0.1917981712780294
22901,ENCINOSO (3),1995,62.14376027676472,Wildfire,387.852459244982,8.0,0.20028157226892954
22905,Aspen Lake (3),1995,58.67541163785009,Wildfire,514.9679309127239,11.0,0.14242491647454236
22908,Snake (2),1995,56.48016410548671,Wildfire,585.0828099229481,12.0,0.12066703026389722
22914,UNIT 26 (2),1995,51.329557396704445,Wildfire,357.34678578036204,8.0,0.1795509272757717
22920,BIG BRUSHY (3),1995,49.06237887750303,Wildfire,164.9100154824188,4.0,0.3718875012986522
22921,MESA (3),1995,48.502794525638855,Wildfire,378.0062812399661,8.0,0.1603901738303665
22922,Squaw Ck (2),1995,47.755500787644934,Wildfire,588.7616791241558,12.0,0.1013897101342563
22926,Brushy Basin (4),1995,44.75080084186468,Wildfire,570.8586747768326,12.0,0.09799010424812946
22930,DODSON (3),1995,43.017293943307834,Wildfire,193.99965796492222,4.0,0.27717377439323854
22935,SOUTH LONG POINT (2),1995,40.65613332164115,Wildfire,579.6301317760741,12.0,0.08767688887451519
22936,Babes (2),1995,74.94215372644412,Wildfire,595.6338717992038,12.0,0.15727395064872193
22937,RATTLESNAKE 95 (3),1995,40.38819867471539,Wildfire,406.5576212612999,9.0,0.12417735076954003
22938,Jacker (2),1995,40.31899290587392,Wildfire,577.5725981416213,12.0,0.08725957792060038
22939,War (3),1995,40.250253788845924,Wildfire,426.49652827810786,9.0,0.11796770641764674
22940,leon (3),1995,50.67578421628911,Wildfire,635.2051037126832,13.0,0.09972327032657716
22941,Polvadera (2),1995,39.83047113673504,Wildfire,373.76546868633267,8.0,0.13320676491573225
22946,TURNEY (3),1995,37.80142037898712,Wildfire,615.3353207401087,13.0,0.07679028633835085
22951,Homeboy (3),1995,35.527520769387685,Wildfire,393.59962546975817,8.0,0.11282886996839067
22960,Elk Creek (3),1995,32.317726164328135,Wildfire,594.7640383243576,12.0,0.06792131854377412
22963,FORTY ONE (3),1995,52.47613254973923,Wildfire,633.7721525332967,13.0,0.10349960222294219
22965,Little Narrows (3),1995,31.60792788631673,Wildfire,596.7589429543889,12.0,0.06620748683261159
22966,Experiment (2),1995,31.500558755824045,Wildfire,553.381354728214,12.0,0.07115472559446626
22969,ENCINO (2),1995,30.600472926317984,Wildfire,215.81722708945108,5.0,0.1772360421535929
22970,GHOST (3),1995,30.56949544479784,Wildfire,385.70084330410646,8.0,0.09907126201398811
22984,Thanksgiving (2),1995,27.410201942361923,Wildfire,550.646097797367,11.0,0.06222281891219504
22986,Zuma (2),1995,26.983982128984483,Wildfire,580.0824007700757,12.0,0.058146872955382053
22990,Hindu (3),1995,25.604368411840678,Wildfire,640.0154532536383,13.0,0.050007324592078364
22992,PERDENAL (3),1995,24.241170707440993,Wildfire,379.2894741237733,8.0,0.07989007196759956
22993,Corral (2),1995,23.64685490651969,Wildfire,386.11990167496526,8.0,0.07655282337151308
22997,Verde (2),1995,22.774904063529483,Wildfire,575.3348733049229,12.0,0.04948184335824835
22998,Atkinson Wildfire (2),1995,22.475599801237742,Wildfire,579.8826298113164,12.0,0.04844859684913934
23000,ROY'S PEAK (3),1995,21.972623505397067,Wildfire,180.00596050311654,4.0,0.1525826106256676
23008,Abernathy Springs #3 (2),1995,20.573175890728503,Wildfire,518.3156756181709,11.0,0.049615458441884475
23009,TOMAHAWKFA (3),1995,20.146745314052776,Wildfire,623.2058017367624,13.0,0.04040949486090194
23010,Phantom (3),1995,20.113678633467526,Wildfire,388.048141484225,8.0,0.06479118337139747
23020,7 Mile (3),1995,18.925179972473543,Wildfire,625.173749618002,13.0,0.03783984049241778
23022,BEN WHITE (3),1995,24.4493174465213,Wildfire,617.5159944558718,13.0,0.04949126351792914
23029,Nelson Lake Point (3),1995,16.10426988142842,Wildfire,515.7974169033174,11.0,0.03902760404005438
23030,Grand Gulch (3),1995,16.096459759978192,Wildfire,582.5999869960154,12.0,0.03453583101454884
23044,Chuckar wildfire 1 (2),1995,14.040382720314344,Wildfire,556.6794459693089,12.0,0.031527081747797336
23046,BORREGO (2),1995,13.694626948680492,Wildfire,267.45447138444155,6.0,0.06400447746205236
23048,Flume (2),1995,13.672344937129749,Wildfire,616.4466017466494,13.0,0.027724106391353105
23051,Aspen (3),1995,12.999373042066743,Wildfire,427.81187127847323,9.0,0.03798215382388587
23055,Willow (3),1995,11.912259211829719,Wildfire,421.95510536188215,9.0,0.03528888221891932
23060,Poor (2),1995,10.832428623380482,Wildfire,554.245394937166,12.0,0.02443057877054743
23066,Dud (3),1995,10.419699423048982,Wildfire,529.6383851378426,11.0,0.02459154140691949
23067,River (3),1995,10.40341831190351,Wildfire,426.14664387103517,9.0,0.03051595753928986
23071,RUGER (3),1995,10.032519371407563,Wildfire,637.8710011969956,13.0,0.01966016512857039
23072,LUCERO (2),1995,9.99201346307312,Wildfire,393.4247215752169,8.0,0.03174690390281816
23074,UBD BOXLEY (3),1995,9.889345533981997,Wildfire,585.7669125095264,12.0,0.02110341443581701
23078,Aztec (3),1995,9.573541773582413,Wildfire,348.35535693856383,7.0,0.03435264300841083
23087,RIVERSIDE (2),1995,8.19987326955021,Wildfire,516.26409906609,11.0,0.019853872476276176
23092,Saddle (2),1995,7.429351796536888,Wildfire,557.4485657604783,12.0,0.01665927641773029
23097,Aztec (2),1995,7.157635769341863,Wildfire,538.8103289094574,11.0,0.016605184109565956
23101,Goodner Fire (3),1995,6.82948882858293,Wildfire,524.1118302662654,11.0,0.016288243353315773
23130,S.MAUMEE (3),1995,5.854821538935587,Wildfire,627.2404985647172,13.0,0.011667816316733536
23131,GUAD PASS (3),1995,4.265534581184026,Wildfire,145.31124382315386,3.0,0.036693087790020326
23134,RAIN (3),1995,3.9864644377460814,Wildfire,351.0158965503303,8.0,0.014196167740990341
23158,WASP (3),1995,2.5899801725107516,Wildfire,486.8649592454896,10.0,0.006649636935579959
23172,NELDA (3),1995,2.0011059048556605,Wildfire,631.1965385003897,13.0,0.003962921575920575
23202,ROCKYBLUFF (2),1995,1.085221614903496,Wildfire,571.4709239004603,12.0,0.0023737463480568116
23207,DEER CAMP (3),1995,1.0025390154544431,Wildfire,640.9838167004043,13.0,0.0019550786410942843
23258,OZARK (3),1995,0.29560931229664467,Wildfire,600.6333403000901,12.0,0.0006152033454989187
23262,TWIGBEATER (3),1995,0.44209172644362765,Wildfire,622.3604014111295,13.0,0.0008879335137671764
23295,TURNOUT (3),1995,0.1015370480122092,Wildfire,601.5360090954998,13.0,0.00021099536535827145
23296,POWERLINE (3),1995,0.10135344090197973,Wildfire,601.2352309882513,13.0,0.00021071919042274214
23298,Northside (3),1995,0.10048120340529892,Wildfire,619.4237241194743,13.0,0.0002027715429130023
23299,ERBIE RD. (3),1995,0.10037948153427849,Wildfire,598.9937524366877,12.0,0.0002094752264233515
23369,Lone (3),1996,65114.846074832785,Wildfire,535.92082228105,11.0,156.62221503369852
23412,DOME (7),1996,19083.910670796427,Wildfire,353.6416925630331,8.0,69.56293365972044
23415,Hochderffer (2),1996,25926.206009690457,Wildfire,593.958114272196,12.0,56.26743558393554
23419,Archuleta Mesa (2),1996,16572.891723637502,Wildfire,441.9439481896801,9.0,48.33982527651304
23425,CHERRY (2),1996,15835.159959844921,Wildfire,389.20007923483183,8.0,52.44734514409308
23430,Unnamed  (2),1996,14625.875603753955,Wildfire,556.9868214739139,12.0,33.84939650919027
23432,Lookout (3),1996,14199.867986224795,Wildfire,376.1884545869696,8.0,48.657839183528544
23443,Buffalo Creek (5),1996,11866.664634666395,Wildfire,541.645179390496,11.0,28.241500086528895
23467,Canyon (2),1996,8874.703391169181,Wildfire,401.6980643586117,9.0,28.479219481540845
23493,Pot (2),1996,5822.027391919,Wildfire,554.8427001693639,12.0,13.5262790383738
23497,Hatchet (3),1996,5643.181831419762,Wildfire,626.6162722756205,13.0,11.609041133175115
23502,Langstroth (2),1996,5356.685676338035,Wildfire,372.68856159490707,8.0,18.527809386218788
23514,Chapin 5 (3),1996,4778.675712859327,Wildfire,508.6936652127949,11.0,12.1094719324466
23529,DISAPPOINTMENT (3),1996,3818.895842072932,Wildfire,539.1095400150593,11.0,9.131345405767863
23578,KNIGHT (4),1996,2424.951404772021,Wildfire,459.42014134876547,10.0,6.80404196262897
23635,Cottonwood (3),1996,1441.0952932301725,Wildfire,489.3897458861072,10.0,3.7958741821734896
23644,Telephone Fire (2),1996,1312.296066345993,Wildfire,557.9709065301646,12.0,3.0317560077528523
23670,ABOUT TIME (4),1996,1077.350800745247,Wildfire,571.0745286458239,12.0,2.4318586225143592
23673,Cow (3),1996,1053.3729977538549,Wildfire,579.972783018775,12.0,2.3412540548012606
23700,KLEBERG (2),1996,866.7962602361746,Wildfire,427.8993003561492,9.0,2.6112558568819746
23706,Warner wildfire 1 (2),1996,846.3684918997693,Wildfire,550.6812933045788,11.0,1.9812219833044304
23729,O Block PNF (3),1996,688.3192090725067,Wildfire,391.0527764966127,8.0,2.268968624629402
23758,Squaw Cyn (2),1996,597.2509324026233,Wildfire,543.0642987009292,11.0,1.4176843918702242
23764,BACKROAD (2),1996,583.9959127060962,Wildfire,445.4485321514233,9.0,1.6899982307423946
23774,Lake Cyn (3),1996,553.1769369456676,Wildfire,618.9440619651151,13.0,1.152090615454867
23827,Doc Mesa wildfire 1 (2),1996,423.9536053325933,Wildfire,577.4777698779357,12.0,0.9463614408734091
23838,BALES (3),1996,409.843604082697,Wildfire,374.30243364242665,8.0,1.4114629599030426
23843,FLATSQUIRL (3),1996,398.98217934484046,Wildfire,610.1329203226683,13.0,0.8429523279775076
23849,NICOLE (3),1996,389.6077304568644,Wildfire,359.938046757409,8.0,1.395319887870992
23851,Wells wildfire 1 (2),1996,383.3100682749446,Wildfire,585.0448532890274,12.0,0.8445688088833887
23856,Slate (2),1996,378.1357290728153,Wildfire,599.4390290369683,12.0,0.8131612468427791
23882,Tadpole (3),1996,328.1569883234135,Wildfire,359.80880457309064,8.0,1.175665693513401
23884,BIB FIRE (2),1996,325.0189762049241,Wildfire,429.2937375950461,9.0,0.9759512830568596
23886,Side (2),1996,321.4142028427471,Wildfire,580.2024872521796,12.0,0.7141006889063836
23887,SNOW SPRINGS #2 (2),1996,319.7054577536863,Wildfire,464.12152342976407,10.0,0.8879577779330843
23899,Arch (2),1996,303.5869582923281,Wildfire,583.7672066034904,12.0,0.6703743529901879
23900,VACAS (2),1996,299.8218879612592,Wildfire,379.6873665448627,8.0,1.0179141749358003
23904,Farm Flat (3),1996,297.4096831739021,Wildfire,356.2034236216074,8.0,1.0762941743188295
23909,VACAS (3),1996,312.7636252987107,Wildfire,382.2914710829251,8.0,1.0546190308524168
23957,MONTANA (2),1996,217.38231465971145,Wildfire,336.9500470151785,7.0,0.8316348149327052
23959,Irish PNF (3),1996,212.67432301005252,Wildfire,362.3600294191063,8.0,0.7565693571242728
23961,DAVIS (2),1996,289.3825294199238,Wildfire,590.1555519990791,12.0,0.6320912606291174
23965,LASTDANCE (3),1996,206.20979835353512,Wildfire,618.6481528495434,13.0,0.42967447161319045
23984,Sink Creek (3),1996,192.89627555226105,Wildfire,595.2620052600134,12.0,0.41772421724694586
23996,Crystal (3),1996,180.77437576754417,Wildfire,623.2151365940525,13.0,0.373914969454023
24023,Lancelot 2 (3),1996,159.1310940376201,Wildfire,645.0814844318719,13.0,0.31799072033284154
24033,ROSITA1 (2),1996,148.30346060376658,Wildfire,249.33621232855842,5.0,0.7667254904499341
24065,FlatGoose (3),1996,129.18659100854703,Wildfire,613.6459683091589,13.0,0.2713773064146596
24098,Shrub PNF (3),1996,105.01892270809819,Wildfire,382.57080657954697,8.0,0.3538585608864525
24104,Mesa (3),1996,101.6764206953246,Wildfire,359.1003998549196,8.0,0.364987789224182
24122,Charlie (3),1996,95.50851608533,Wildfire,406.8500663635321,9.0,0.3026088888633428
24135,CANONES (3),1996,88.37513391333869,Wildfire,377.2679644669198,8.0,0.30196327753705193
24144,North Creek Fire (2),1996,84.65036885524282,Wildfire,540.4302646842534,11.0,0.20191248202247639
24150,RifleFalls (2),1996,81.22695224015736,Wildfire,616.3257305676206,13.0,0.16988844198609993
24162,Hollow (3),1996,75.39127448439365,Wildfire,568.9830173844689,12.0,0.17080310272137736
24166,Saddle (3),1996,73.48777226145961,Wildfire,382.8665953269047,8.0,0.24742386143639344
24177,Brushy 2 (3),1996,68.94032244933068,Wildfire,574.427020594872,12.0,0.154707876233449
24186,ROCKPACKER (3),1996,65.9687678558065,Wildfire,634.3963792945359,13.0,0.13404531865186517
24187,Grand (3),1996,65.7948776607313,Wildfire,580.2512688325731,12.0,0.14616721072437458
24201,SANCHEZ (3),1996,61.277909984656546,Wildfire,403.5583064627945,9.0,0.19573641422959734
24204,Vanaking (2),1996,60.89258986159085,Wildfire,597.6670232170266,12.0,0.1313345911172246
24211,Maverick PNF (2),1996,58.707546212172375,Wildfire,404.2763544091748,9.0,0.18719298188915048
24216,N LEE TOWN (2),1996,56.634555404660354,Wildfire,569.709009116615,12.0,0.12814521169240686
24219,Dutch (3),1996,56.16887567238647,Wildfire,411.1022035995776,9.0,0.17612455166248608
24223,WinterFlat (2),1996,54.60437691312699,Wildfire,614.7808620266621,13.0,0.11449356829771504
24224,Cabin Springs (3),1996,54.39921476392876,Wildfire,345.29791967979406,7.0,0.20308256663305463
24229,Crawford Fire (2),1996,52.55202434376068,Wildfire,554.1669017841214,12.0,0.12224267393547547
24234,Saddle Fire (2),1996,51.03590959068226,Wildfire,554.2794001522255,12.0,0.11869190373784577
24243,LITTLEJOHN (3),1996,48.93870442535037,Wildfire,590.5073875208867,12.0,0.10683193810352094
24247,Montezuma (3),1996,47.823345793628555,Wildfire,566.5651017897056,12.0,0.10880882266197399
24251,HANCE (3),1996,47.44557745004601,Wildfire,620.8189975979901,13.0,0.09851553338144488
24259,Chevelon (3),1996,45.13336323042974,Wildfire,523.5990209652534,11.0,0.11111503977217461
24264,Doyle (2),1996,43.08364189075762,Wildfire,583.5003609167492,12.0,0.09517990192422274
24266,ACHINDAWGS (3),1996,42.30832765087755,Wildfire,606.3802921182388,13.0,0.08994038777537462
24287,Kachina (2),1996,37.877192708243605,Wildfire,587.965796974592,12.0,0.08304236228826116
24298,Sagitarius (3),1996,34.80020069831308,Wildfire,644.4045826194974,13.0,0.06961408239884839
24312,Under (2),1996,31.256418541977144,Wildfire,572.5504909284407,12.0,0.07037191944666969
24317,Mercury (3),1996,30.701448196524414,Wildfire,510.40659526250033,11.0,0.07753835066625347
24320,Kane (3),1996,30.401619393178056,Wildfire,613.6315543650503,13.0,0.06386501349261554
24329,Cisco (3),1996,29.682467775869693,Wildfire,621.9238079890247,13.0,0.06152289979226404
24333,HONDO (3),1996,28.66097761884391,Wildfire,357.9803628113531,8.0,0.10320619592550251
