"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error	% of Total Deaths
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1985"	"1985"	"Due to inhalation of food or vomitus"	"507.0"	1	24644	4.1 (Unreliable)	0.1	22.6	4.1	2.5 (Unreliable)	0.1	13.8	2.5	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1985"	"1985"	"Other specified forms of effusion, except tuberculous"	"511.8"	1	24644	4.1 (Unreliable)	0.1	22.6	4.1	2.9 (Unreliable)	0.1	16.1	2.9	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1985"	"1985"	"Unspecified pleural effusion"	"511.9"	1	24644	4.1 (Unreliable)	0.1	22.6	4.1	2.5 (Unreliable)	0.1	13.8	2.5	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1985"	"1985"	"Other diseases of respiratory system, not elsewhere classified"	"519.8"	1	24644	4.1 (Unreliable)	0.1	22.6	4.1	4.5 (Unreliable)	0.1	25.1	4.5	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1986"	"1986"	"Viral pneumonia, unspecified"	"480.9"	1	24604	4.1 (Unreliable)	0.1	22.6	4.1	2.9 (Unreliable)	0.1	15.9	2.9	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1986"	"1986"	"Bronchopneumonia, organism unspecified"	"485"	1	24604	4.1 (Unreliable)	0.1	22.6	4.1	2.5 (Unreliable)	0.1	13.7	2.5	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1986"	"1986"	"Pneumonia, organism unspecified"	"486"	13	24604	52.8 (Unreliable)	28.1	90.4	14.7	33.6 (Unreliable)	17.9	57.4	9.3	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1986"	"1986"	"Emphysema"	"492"	4	24604	16.3 (Unreliable)	4.4	41.6	8.1	10.2 (Unreliable)	2.8	26.1	5.1	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1986"	"1986"	"Chronic airway obstruction, not elsewhere classified"	"496"	5	24604	20.3 (Unreliable)	6.6	47.4	9.1	15.8 (Unreliable)	4.3	40.4	7.5	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1986"	"1986"	"Due to inhalation of food or vomitus"	"507.0"	2	24604	8.1 (Unreliable)	1.0	29.4	5.7	5.3 (Unreliable)	0.6	19.2	3.8	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1986"	"1986"	"Pulmonary congestion and hypostasis"	"514"	1	24604	4.1 (Unreliable)	0.1	22.6	4.1	2.5 (Unreliable)	0.1	13.7	2.5	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1986"	"1986"	"Postinflammatory pulmonary fibrosis"	"515"	3	24604	12.2 (Unreliable)	2.5	35.6	7.0	7.8 (Unreliable)	1.6	22.7	4.5	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1987"	"1987"	"Bronchopneumonia, organism unspecified"	"485"	1	24758	4.0 (Unreliable)	0.1	22.5	4.0	2.8 (Unreliable)	0.1	15.4	2.8	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1987"	"1987"	"Pneumonia, organism unspecified"	"486"	17	24758	68.7 (Unreliable)	40.0	109.9	16.7	45.5 (Unreliable)	26.0	73.8	11.4	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1987"	"1987"	"Emphysema"	"492"	2	24758	8.1 (Unreliable)	1.0	29.2	5.7	5.5 (Unreliable)	0.7	19.8	3.9	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1987"	"1987"	"Bronchiectasis"	"494"	1	24758	4.0 (Unreliable)	0.1	22.5	4.0	2.4 (Unreliable)	0.1	13.4	2.4	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1987"	"1987"	"Chronic airway obstruction, not elsewhere classified"	"496"	12	24758	48.5 (Unreliable)	25.0	84.7	14.0	30.1 (Unreliable)	15.5	52.5	8.7	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1987"	"1987"	"Acute edema of lung, unspecified"	"518.4"	1	24758	4.0 (Unreliable)	0.1	22.5	4.0	2.8 (Unreliable)	0.1	15.4	2.8	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1987"	"1987"	"Other diseases of lung"	"518.8"	1	24758	4.0 (Unreliable)	0.1	22.5	4.0	3.1 (Unreliable)	0.1	17.2	3.1	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1988"	"1988"	"Pneumonia due to pseudomonas"	"482.1"	1	25025	4.0 (Unreliable)	0.1	22.3	4.0	2.4 (Unreliable)	0.1	13.6	2.4	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1988"	"1988"	"Pneumonia, organism unspecified"	"486"	6	25025	24.0 (Unreliable)	8.8	52.2	9.8	15.7 (Unreliable)	5.8	34.2	6.4	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1988"	"1988"	"Emphysema"	"492"	1	25025	4.0 (Unreliable)	0.1	22.3	4.0	2.3 (Unreliable)	0.1	13.0	2.3	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1988"	"1988"	"Asthma, unspecified"	"493.9"	1	25025	4.0 (Unreliable)	0.1	22.3	4.0	2.4 (Unreliable)	0.1	13.6	2.4	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1988"	"1988"	"Chronic airway obstruction, not elsewhere classified"	"496"	11	25025	44.0 (Unreliable)	21.9	78.6	13.3	27.9 (Unreliable)	13.9	49.9	8.4	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1988"	"1988"	"Asbestosis"	"501"	1	25025	4.0 (Unreliable)	0.1	22.3	4.0	2.4 (Unreliable)	0.1	13.6	2.4	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1988"	"1988"	"Due to inhalation of food or vomitus"	"507.0"	1	25025	4.0 (Unreliable)	0.1	22.3	4.0	2.4 (Unreliable)	0.1	13.6	2.4	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1988"	"1988"	"Postinflammatory pulmonary fibrosis"	"515"	1	25025	4.0 (Unreliable)	0.1	22.3	4.0	2.3 (Unreliable)	0.1	13.0	2.3	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1988"	"1988"	"Other diseases of lung"	"518.8"	1	25025	4.0 (Unreliable)	0.1	22.3	4.0	2.4 (Unreliable)	0.1	13.6	2.4	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1989"	"1989"	"Chronic airway obstruction, not elsewhere classified"	"496"	12	24857	48.3 (Unreliable)	24.9	84.3	13.9	29.2 (Unreliable)	15.1	51.0	8.4	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1990"	"1990"	"Pneumonia, organism unspecified"	"486"	17	24788	68.6 (Unreliable)	40.0	109.8	16.6	42.4 (Unreliable)	24.7	67.8	10.3	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1991"	"1991"	"Chronic airway obstruction, not elsewhere classified"	"496"	12	24662	48.7 (Unreliable)	25.1	85.0	14.0	29.6 (Unreliable)	15.3	51.8	8.6	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1992"	"1992"	"Pneumonia, organism unspecified"	"486"	15	24845	60.4 (Unreliable)	33.8	99.6	15.6	36.2 (Unreliable)	20.3	59.7	9.4	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1992"	"1992"	"Chronic airway obstruction, not elsewhere classified"	"496"	19	24845	76.5 (Unreliable)	46.0	119.4	17.5	49.1 (Unreliable)	29.1	77.6	11.5	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1993"	"1993"	"Pneumonia, organism unspecified"	"486"	11	25365	43.4 (Unreliable)	21.6	77.6	13.1	26.0 (Unreliable)	13.0	46.6	7.8	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1993"	"1993"	"Chronic airway obstruction, not elsewhere classified"	"496"	27	25365	106.4	70.1	154.9	20.5	67.2	44.3	97.7	13.0	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1994"	"1994"	"Pneumonia, organism unspecified"	"486"	16	25713	62.2 (Unreliable)	35.6	101.1	15.6	38.7 (Unreliable)	22.1	62.9	9.7	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1994"	"1994"	"Chronic airway obstruction, not elsewhere classified"	"496"	23	25713	89.4	56.7	134.2	18.7	60.0	38.1	90.1	12.6	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1995"	"1995"	"Chronic airway obstruction, not elsewhere classified"	"496"	13	27537	47.2 (Unreliable)	25.1	80.7	13.1	32.3 (Unreliable)	17.2	55.2	9.0	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1996"	"1996"	"Chronic airway obstruction, not elsewhere classified"	"496"	19	28625	66.4 (Unreliable)	40.0	103.7	15.2	48.1 (Unreliable)	28.9	75.0	11.1	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1997"	"1997"	"Pneumonia, organism unspecified"	"486"	13	29206	44.5 (Unreliable)	23.7	76.1	12.3	29.9 (Unreliable)	15.9	51.2	8.3	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1997"	"1997"	"Chronic airway obstruction, not elsewhere classified"	"496"	12	29206	41.1 (Unreliable)	21.2	71.8	11.9	31.3 (Unreliable)	16.2	54.6	9.1	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1998"	"1998"	"Pneumonia, organism unspecified"	"486"	13	30069	43.2 (Unreliable)	23.0	73.9	12.0	31.9 (Unreliable)	17.0	54.6	8.9	0.0%
	"Texas"	"48"	"Fannin County, TX"	"48147"	"1998"	"1998"	"Chronic airway obstruction, not elsewhere classified"	"496"	12	30069	39.9 (Unreliable)	20.6	69.7	11.5	31.2 (Unreliable)	16.1	54.5	9.0	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1979"	"1979"	"Pneumonia, organism unspecified"	"486"	8	18386	43.5 (Unreliable)	18.8	85.7	15.4	28.5 (Unreliable)	12.3	56.2	10.2	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1979"	"1979"	"Bronchitis, not specified as acute or chronic"	"490"	1	18386	5.4 (Unreliable)	0.1	30.3	5.4	4.1 (Unreliable)	0.1	22.7	4.1	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1979"	"1979"	"Emphysema"	"492"	3	18386	16.3 (Unreliable)	3.4	47.7	9.4	12.9 (Unreliable)	1.6	46.4	8.3	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1979"	"1979"	"Chronic airway obstruction, not elsewhere classified"	"496"	2	18386	10.9 (Unreliable)	1.3	39.3	7.7	5.6 (Unreliable)	0.7	20.3	4.0	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1979"	"1979"	"Due to inhalation of food or vomitus"	"507.0"	1	18386	5.4 (Unreliable)	0.1	30.3	5.4	3.1 (Unreliable)	0.1	17.0	3.1	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1979"	"1979"	"Idiopathic fibrosing alveolitis"	"516.3"	1	18386	5.4 (Unreliable)	0.1	30.3	5.4	2.6 (Unreliable)	0.1	14.3	2.6	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1980"	"1980"	"Bronchopneumonia, organism unspecified"	"485"	1	18878	5.3 (Unreliable)	0.1	29.5	5.3	2.5 (Unreliable)	0.1	14.0	2.5	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1980"	"1980"	"Pneumonia, organism unspecified"	"486"	7	18878	37.1 (Unreliable)	14.9	76.4	14.0	25.3 (Unreliable)	9.3	55.0	10.1	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1980"	"1980"	"Emphysema"	"492"	1	18878	5.3 (Unreliable)	0.1	29.5	5.3	4.0 (Unreliable)	0.1	22.3	4.0	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1980"	"1980"	"Asthma, unspecified"	"493.9"	2	18878	10.6 (Unreliable)	1.3	38.3	7.5	6.2 (Unreliable)	0.7	22.3	4.4	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1980"	"1980"	"Chronic airway obstruction, not elsewhere classified"	"496"	1	18878	5.3 (Unreliable)	0.1	29.5	5.3	3.4 (Unreliable)	0.1	19.0	3.4	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1980"	"1980"	"Due to inhalation of food or vomitus"	"507.0"	2	18878	10.6 (Unreliable)	1.3	38.3	7.5	7.1 (Unreliable)	0.9	25.6	5.1	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1981"	"1981"	"Viral pneumonia, unspecified"	"480.9"	1	19824	5.0 (Unreliable)	0.1	28.1	5.0	5.2 (Unreliable)	0.1	28.8	5.2	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1981"	"1981"	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia]"	"481"	1	19824	5.0 (Unreliable)	0.1	28.1	5.0	2.9 (Unreliable)	0.1	16.3	2.9	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1981"	"1981"	"Pneumonia due to pseudomonas"	"482.1"	1	19824	5.0 (Unreliable)	0.1	28.1	5.0	3.3 (Unreliable)	0.1	18.3	3.3	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1981"	"1981"	"Bronchopneumonia, organism unspecified"	"485"	1	19824	5.0 (Unreliable)	0.1	28.1	5.0	3.7 (Unreliable)	0.1	20.7	3.7	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1981"	"1981"	"Pneumonia, organism unspecified"	"486"	9	19824	45.4 (Unreliable)	20.8	86.2	15.1	31.5 (Unreliable)	14.4	59.7	10.5	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1981"	"1981"	"With other respiratory manifestations"	"487.1"	1	19824	5.0 (Unreliable)	0.1	28.1	5.0	2.9 (Unreliable)	0.1	16.3	2.9	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1981"	"1981"	"Emphysema"	"492"	1	19824	5.0 (Unreliable)	0.1	28.1	5.0	3.3 (Unreliable)	0.1	18.3	3.3	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1981"	"1981"	"Chronic airway obstruction, not elsewhere classified"	"496"	1	19824	5.0 (Unreliable)	0.1	28.1	5.0	3.3 (Unreliable)	0.1	18.3	3.3	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1981"	"1981"	"Without mention of fistula"	"510.9"	1	19824	5.0 (Unreliable)	0.1	28.1	5.0	2.9 (Unreliable)	0.1	16.3	2.9	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1981"	"1981"	"Acute edema of lung, unspecified"	"518.4"	1	19824	5.0 (Unreliable)	0.1	28.1	5.0	2.5 (Unreliable)	0.1	13.8	2.5	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1982"	"1982"	"Unspecified site"	"465.9"	1	21026	4.8 (Unreliable)	0.1	26.5	4.8	2.8 (Unreliable)	0.1	15.5	2.8	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1982"	"1982"	"Bacterial pneumonia unspecified"	"482.9"	1	21026	4.8 (Unreliable)	0.1	26.5	4.8	2.4 (Unreliable)	0.1	13.5	2.4	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1982"	"1982"	"Pneumonia, organism unspecified"	"486"	10	21026	47.6 (Unreliable)	22.8	87.5	15.0	31.3 (Unreliable)	15.0	57.6	10.0	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1982"	"1982"	"Obstructive chronic bronchitis"	"491.2"	1	21026	4.8 (Unreliable)	0.1	26.5	4.8	2.4 (Unreliable)	0.1	13.5	2.4	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1982"	"1982"	"Emphysema"	"492"	3	21026	14.3 (Unreliable)	2.9	41.7	8.2	8.0 (Unreliable)	1.6	23.3	4.6	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1982"	"1982"	"Asthma, unspecified"	"493.9"	1	21026	4.8 (Unreliable)	0.1	26.5	4.8	2.4 (Unreliable)	0.1	13.5	2.4	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1982"	"1982"	"Chronic airway obstruction, not elsewhere classified"	"496"	3	21026	14.3 (Unreliable)	2.9	41.7	8.2	9.7 (Unreliable)	2.0	28.5	5.7	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1982"	"1982"	"Due to inhalation of food or vomitus"	"507.0"	1	21026	4.8 (Unreliable)	0.1	26.5	4.8	3.1 (Unreliable)	0.1	17.4	3.1	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1982"	"1982"	"Other specified alveolar and parietoalveolar pneumonopathies"	"516.8"	2	21026	9.5 (Unreliable)	1.2	34.4	6.7	7.6 (Unreliable)	0.9	27.4	5.4	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1983"	"1983"	"Bronchopneumonia, organism unspecified"	"485"	1	20959	4.8 (Unreliable)	0.1	26.6	4.8	2.8 (Unreliable)	0.1	15.4	2.8	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1983"	"1983"	"Pneumonia, organism unspecified"	"486"	11	20959	52.5 (Unreliable)	26.2	93.9	15.8	35.2 (Unreliable)	17.6	63.0	10.7	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1983"	"1983"	"Obstructive chronic bronchitis"	"491.2"	1	20959	4.8 (Unreliable)	0.1	26.6	4.8	2.8 (Unreliable)	0.1	15.4	2.8	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1983"	"1983"	"Emphysema"	"492"	5	20959	23.9 (Unreliable)	7.7	55.7	10.7	13.0 (Unreliable)	4.2	30.3	5.8	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1983"	"1983"	"Chronic airway obstruction, not elsewhere classified"	"496"	3	20959	14.3 (Unreliable)	3.0	41.8	8.3	8.0 (Unreliable)	1.6	23.4	4.6	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1983"	"1983"	"Postinflammatory pulmonary fibrosis"	"515"	1	20959	4.8 (Unreliable)	0.1	26.6	4.8	3.4 (Unreliable)	0.1	19.1	3.4	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1984"	"1984"	"Bronchopneumonia, organism unspecified"	"485"	2	20735	9.6 (Unreliable)	1.2	34.8	6.8	6.1 (Unreliable)	0.7	22.2	4.4	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1984"	"1984"	"Pneumonia, organism unspecified"	"486"	11	20735	53.1 (Unreliable)	26.5	94.9	16.0	33.0 (Unreliable)	16.5	59.1	10.0	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1984"	"1984"	"Chronic airway obstruction, not elsewhere classified"	"496"	6	20735	28.9 (Unreliable)	10.6	63.0	11.8	18.1 (Unreliable)	6.6	39.4	7.4	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1984"	"1984"	"Due to inhalation of food or vomitus"	"507.0"	1	20735	4.8 (Unreliable)	0.1	26.9	4.8	3.4 (Unreliable)	0.1	18.8	3.4	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1984"	"1984"	"Postinflammatory pulmonary fibrosis"	"515"	3	20735	14.5 (Unreliable)	3.0	42.3	8.4	8.9 (Unreliable)	1.8	26.0	5.2	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1984"	"1984"	"Other diseases of lung"	"518.8"	1	20735	4.8 (Unreliable)	0.1	26.9	4.8	3.3 (Unreliable)	0.1	18.2	3.3	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1985"	"1985"	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia]"	"481"	1	21346	4.7 (Unreliable)	0.1	26.1	4.7	2.5 (Unreliable)	0.1	14.0	2.5	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1985"	"1985"	"Bronchopneumonia, organism unspecified"	"485"	2	21346	9.4 (Unreliable)	1.1	33.8	6.6	6.4 (Unreliable)	0.8	23.1	4.5	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1985"	"1985"	"Pneumonia, organism unspecified"	"486"	12	21346	56.2 (Unreliable)	29.0	98.2	16.2	35.5 (Unreliable)	18.3	62.0	10.3	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1985"	"1985"	"Emphysema"	"492"	2	21346	9.4 (Unreliable)	1.1	33.8	6.6	5.8 (Unreliable)	0.7	21.1	4.1	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1985"	"1985"	"Chronic airway obstruction, not elsewhere classified"	"496"	1	21346	4.7 (Unreliable)	0.1	26.1	4.7	2.6 (Unreliable)	0.1	14.7	2.6	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1985"	"1985"	"Due to inhalation of food or vomitus"	"507.0"	1	21346	4.7 (Unreliable)	0.1	26.1	4.7	3.2 (Unreliable)	0.1	17.8	3.2	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1985"	"1985"	"Pneumothorax"	"512"	1	21346	4.7 (Unreliable)	0.1	26.1	4.7	3.2 (Unreliable)	0.1	17.8	3.2	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1986"	"1986"	"Unspecified site"	"465.9"	1	21768	4.6 (Unreliable)	0.1	25.6	4.6	3.0 (Unreliable)	0.1	17.0	3.0	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1986"	"1986"	"Pneumonia, organism unspecified"	"486"	13	21768	59.7 (Unreliable)	31.8	102.1	16.6	36.1 (Unreliable)	19.2	61.7	10.0	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1986"	"1986"	"Emphysema"	"492"	1	21768	4.6 (Unreliable)	0.1	25.6	4.6	3.3 (Unreliable)	0.1	18.4	3.3	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1986"	"1986"	"Chronic airway obstruction, not elsewhere classified"	"496"	1	21768	4.6 (Unreliable)	0.1	25.6	4.6	2.6 (Unreliable)	0.1	14.3	2.6	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1987"	"1987"	"Pneumonia, organism unspecified"	"486"	13	21433	60.7 (Unreliable)	32.3	103.7	16.8	36.8 (Unreliable)	19.6	63.0	10.2	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1987"	"1987"	"Emphysema"	"492"	1	21433	4.7 (Unreliable)	0.1	26.0	4.7	2.5 (Unreliable)	0.1	14.2	2.5	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1987"	"1987"	"Asthma, unspecified"	"493.9"	1	21433	4.7 (Unreliable)	0.1	26.0	4.7	2.5 (Unreliable)	0.1	14.2	2.5	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1987"	"1987"	"Chronic airway obstruction, not elsewhere classified"	"496"	5	21433	23.3 (Unreliable)	7.6	54.4	10.4	13.7 (Unreliable)	4.4	31.9	6.2	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1987"	"1987"	"Due to inhalation of food or vomitus"	"507.0"	1	21433	4.7 (Unreliable)	0.1	26.0	4.7	2.5 (Unreliable)	0.1	14.2	2.5	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1987"	"1987"	"Unspecified pleural effusion"	"511.9"	1	21433	4.7 (Unreliable)	0.1	26.0	4.7	3.5 (Unreliable)	0.1	19.4	3.5	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1987"	"1987"	"Pulmonary congestion and hypostasis"	"514"	1	21433	4.7 (Unreliable)	0.1	26.0	4.7	7.0 (Unreliable)	0.2	38.7	7.0	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1987"	"1987"	"Postinflammatory pulmonary fibrosis"	"515"	1	21433	4.7 (Unreliable)	0.1	26.0	4.7	2.5 (Unreliable)	0.1	14.2	2.5	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1987"	"1987"	"Idiopathic fibrosing alveolitis"	"516.3"	1	21433	4.7 (Unreliable)	0.1	26.0	4.7	2.5 (Unreliable)	0.1	14.2	2.5	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1988"	"1988"	"Bronchopneumonia, organism unspecified"	"485"	1	21019	4.8 (Unreliable)	0.1	26.5	4.8	2.6 (Unreliable)	0.1	14.4	2.6	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1988"	"1988"	"Pneumonia, organism unspecified"	"486"	13	21019	61.8 (Unreliable)	32.9	105.8	17.2	39.5 (Unreliable)	19.7	70.7	11.7	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1988"	"1988"	"With other respiratory manifestations"	"487.1"	1	21019	4.8 (Unreliable)	0.1	26.5	4.8	2.9 (Unreliable)	0.1	16.3	2.9	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1988"	"1988"	"Bronchitis, not specified as acute or chronic"	"490"	1	21019	4.8 (Unreliable)	0.1	26.5	4.8	2.5 (Unreliable)	0.1	14.1	2.5	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1988"	"1988"	"Obstructive chronic bronchitis"	"491.2"	1	21019	4.8 (Unreliable)	0.1	26.5	4.8	2.5 (Unreliable)	0.1	14.1	2.5	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1988"	"1988"	"Emphysema"	"492"	3	21019	14.3 (Unreliable)	2.9	41.7	8.2	10.0 (Unreliable)	2.1	29.1	5.8	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1988"	"1988"	"Chronic airway obstruction, not elsewhere classified"	"496"	5	21019	23.8 (Unreliable)	7.7	55.5	10.6	12.8 (Unreliable)	4.2	29.8	5.7	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1988"	"1988"	"Due to inhalation of food or vomitus"	"507.0"	1	21019	4.8 (Unreliable)	0.1	26.5	4.8	2.5 (Unreliable)	0.1	14.1	2.5	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1988"	"1988"	"Other diseases of lung"	"518.8"	2	21019	9.5 (Unreliable)	1.2	34.4	6.7	6.3 (Unreliable)	0.8	22.7	4.5	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1992"	"1992"	"Pneumonia, organism unspecified"	"486"	10	20430	48.9 (Unreliable)	23.5	90.0	15.5	25.7 (Unreliable)	12.3	47.3	8.1	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1996"	"1996"	"Pneumonia, organism unspecified"	"486"	16	21301	75.1 (Unreliable)	42.9	122.0	18.8	37.8 (Unreliable)	21.6	61.4	9.5	0.0%
	"Texas"	"48"	"Fayette County, TX"	"48149"	"1997"	"1997"	"Pneumonia, organism unspecified"	"486"	17	21422	79.4 (Unreliable)	46.2	127.1	19.2	40.8 (Unreliable)	23.3	66.3	10.1	0.0%
